video_id,title,video_type,duration_sec,view_count,like_count,comment_count,published_at,jp_ratio,en_ratio,other_ratio,overseas_total_ratio
Vpt8QbKjpp0,SixTONES【もう秋だけど…俺たちの夏】スイカ割りで人狼!?,Regular,1023.0,848443,39838,3284,2025-10-31T13:01:09Z,0.9791666666666666,0.010416666666666666,0.010416666666666666,0.020833333333333332
PFlqQJkb9S4,SixTONES – 「YOUNG OLD」LIVE DVD / Blu-ray 特典映像 digeST,Regular,422.0,348830,44018,736,2025-10-28T13:01:01Z,0.98,0.0,0.02,0.02
Rvb1L4i8Ggw,SixTONES –「Fiesta」from LIVE DVD/BD「YOUNG OLD」(2025.1.27 TOKYO DOME),Regular,309.0,1439422,36675,1776,2025-10-25T13:01:01Z,0.97,0.0,0.03,0.03
wLIcsSnsrvU,SixTONES【遅めの夏を満喫…流しそうめん】きょもの神技に疑惑が 笑,Regular,866.0,953893,39375,2623,2025-10-24T13:02:06Z,1.0,0.0,0.0,0.0
iI_RsSQ4dYo,SixTONES –「Underline」from LIVE DVD/BD「YOUNG OLD」(2025.1.27 TOKYO DOME),Regular,259.0,1571419,43386,2852,2025-10-17T13:01:26Z,0.97,0.0,0.03,0.03
PFdME-MqqTg,SixTONES – 「YOUNG OLD」LIVE DVD / Blu-ray digeST,Regular,414.0,1745028,53410,3665,2025-10-14T13:00:55Z,0.9795918367346939,0.01020408163265306,0.01020408163265306,0.02040816326530612
zc9wrhvkLNI,SixTONES –「こっから」from LIVE DVD/BD「YOUNG OLD」(2025.1.27 TOKYO DOME),Regular,124.0,1303944,35663,1260,2025-10-11T13:02:01Z,0.99,0.0,0.01,0.01
-FGWZ4S9GW4,SixTONES 【初体験の宇宙食】「Stargaze」歌ってますから！,Regular,898.0,748411,32596,1609,2025-10-10T13:00:00Z,0.98,0.0,0.02,0.02
-Qp5Sf2uQDQ,SixTONES –「恋のバタリアン」from CANNONBALL 2025,Regular,360.0,1793341,55624,2457,2025-10-04T13:00:00Z,1.0,0.0,0.0,0.0
NgypD6ZAYtw,SixTONES –「THE BALLERS」from LIVE DVD/BD「YOUNG OLD」(2025.1.27 TOKYO DOME),Regular,161.0,1915444,46503,2863,2025-10-03T13:00:58Z,0.9795918367346939,0.0,0.02040816326530612,0.02040816326530612
HsMsJzy1h8A,SixTONES【3年ぶりの…伝説企画】と思っているのは我々だけ？身代わりかくれんぼ,Regular,928.0,935104,35810,1862,2025-09-26T13:00:40Z,0.98989898989899,0.010101010101010102,0.0,0.010101010101010102
2wOlpYqPqsM,SixTONES【夏だから…ピーマンを食べ尽くせ】勝手にピーマン最強レシピ選手権,Regular,794.0,1221342,40060,2188,2025-09-19T13:00:06Z,1.0,0.0,0.0,0.0
YVD8G0PPM4o,SixTONES【サマソニ直後に夏ドライブ🚗】色々語りたいタイミングなんだよね!?,Regular,693.0,950947,37346,2114,2025-09-12T13:01:10Z,0.9896907216494846,0.0,0.010309278350515464,0.010309278350515464
RME5gMjcmug,SixTONES – Stargaze -Making×Lyric Video-,Regular,243.0,1003455,37700,2193,2025-09-11T13:00:55Z,0.98989898989899,0.010101010101010102,0.0,0.010101010101010102
VypOy3ZcrHg,SixTONES【海外お取り寄せシリーズ】うんち踏んじゃダメゲームに挑戦 笑笑,Regular,748.0,782154,35175,1930,2025-09-05T13:01:07Z,1.0,0.0,0.0,0.0
BUoLmQak9pE,SixTONES【メンバー同士…シンクロして脱出せよ】謎解きゲームに挑戦！,Regular,1021.0,812056,32015,1843,2025-08-29T13:00:32Z,0.98,0.0,0.02,0.02
M6kqli5vMss,SixTONES – SixTONES Solo Project 2025ver. digeST,Regular,543.0,244879,20304,751,2025-08-26T13:00:50Z,0.99,0.01,0.0,0.01
akFc80ecpyA,SixTONES【えまちゃんにみんなでプレゼント買う】誰のプレゼントが喜んでもらえるかな？,Regular,959.0,3254427,85701,5662,2025-08-22T13:00:04Z,0.9795918367346939,0.0,0.02040816326530612,0.02040816326530612
_eAZIVlZpEo,SixTONES – 16th Single「Stargaze」nonSTop digeST,Regular,249.0,328377,23229,1106,2025-08-20T13:01:20Z,0.93,0.03,0.04,0.07
I8-fMkNe004,SixTONES【子育てVlog👨👩Cafe編】久しぶりに娘と遊んだよ,Regular,626.0,1588985,73375,5176,2025-08-19T13:10:00Z,0.99,0.0,0.01,0.01
24_8rXO2aus,SixTONES【結成10年の俺たちは…わかっちゃう】ボケツッコミはお見通し!!,Regular,1025.0,962142,35301,1521,2025-08-15T13:00:05Z,0.9795918367346939,0.0,0.02040816326530612,0.02040816326530612
d1am-aeewnw,SixTONES【3年ぶりのストラジ！】 あの名物企画が帰ってきた!!,Regular,1057.0,992803,40987,2658,2025-08-08T13:01:24Z,0.97,0.01,0.02,0.03
fiFRh-_GIq8,SixTONES【イラストダービー】ジェシー画伯の才能が開花する!?,Regular,1367.0,1472168,42994,3861,2025-08-01T13:02:45Z,1.0,0.0,0.0,0.0
jTsWAAlraCM,SixTONES – No Cap (Juri Tanaka) [YouTube ver.],Regular,92.0,849023,37244,4270,2025-07-31T13:00:14Z,0.9393939393939394,0.020202020202020204,0.04040404040404041,0.06060606060606061
1-0jkeeaPfw,SixTONES – Life is... (Shintaro Morimoto) [YouTube ver.],Regular,103.0,613891,29478,2617,2025-07-31T13:00:09Z,0.9696969696969697,0.010101010101010102,0.020202020202020204,0.030303030303030304
YOggESVhMdw,SixTONES – Night rider (Taiga Kyomoto) [YouTube ver.],Regular,107.0,2163798,49129,6738,2025-07-31T13:00:01Z,0.98,0.0,0.02,0.02
XdQSjOvEwGI,SixTONES – 虹、僕 (Jesse) [YouTube ver.],Regular,116.0,711406,29036,3361,2025-07-29T13:00:14Z,0.99,0.0,0.01,0.01
mW2hsVQhuG0,SixTONES – にたものどうし (Yugo Kochi) [YouTube ver.],Regular,121.0,2125443,46667,8893,2025-07-29T13:00:08Z,0.9797979797979798,0.0,0.020202020202020204,0.020202020202020204
TMXZRER-BCQ,SixTONES – 憧憬のアーチ (Hokuto Matsumura) [YouTube ver.],Regular,112.0,992769,37025,6560,2025-07-29T13:00:04Z,1.0,0.0,0.0,0.0
F_5K9hT1sPU,SixTONES – Stargaze [YouTube ver.],Regular,179.0,6996245,62089,9455,2025-07-25T13:00:06Z,0.97,0.0,0.03,0.03
HXjEQN4KVeA,SixTONES【Golden SixTONESの裏側】全部見せます！,Regular,569.0,892286,42581,1937,2025-07-18T13:00:38Z,1.0,0.0,0.0,0.0
7rKhfMN8V4I,SixTONES【緊急で動画回してます！】番組ボツ企画を救済してみた🌟,Regular,1131.0,1166550,44035,2341,2025-07-11T13:00:15Z,0.9897959183673469,0.0,0.01020408163265306,0.01020408163265306
lB2WIUpAuuk,SixTONES【青ジャージで激闘編】最強のボンバーマンは誰だ!?,Regular,673.0,913548,40645,2367,2025-07-04T13:01:38Z,0.99,0.0,0.01,0.01
z8_j28Kjpec,SixTONES【青ジャージで激走編】本気で最速男は誰だ!?,Regular,867.0,1046452,37772,1768,2025-06-27T13:01:59Z,1.0,0.0,0.0,0.0
bFN66qm37J0,SixTONES【青ジャージで遊び尽くす!!】みんなで跳ねまくりでハシャギまくり🎵,Regular,715.0,1052207,42046,2068,2025-06-20T13:01:14Z,0.98989898989899,0.010101010101010102,0.0,0.010101010101010102
QgBkUAsWZ3Q,SixTONES【ラストは…田中樹の相関図】とんでもない交友関係が明らかに!?,Regular,995.0,1810958,49213,2641,2025-06-13T13:01:00Z,1.0,0.0,0.0,0.0
R7xPRQ8D_hA,SixTONES【２年ぶりの９マス鬼ごっこ】ゲストを呼びます!!??,Regular,1082.0,1827697,60455,5413,2025-06-06T13:00:58Z,0.9896907216494846,0.0,0.010309278350515464,0.010309278350515464
eilpK4GYWus,SixTONES – Documentary of “GOLD” digeST,Regular,342.0,334893,25009,846,2025-06-05T12:01:19Z,0.9795918367346939,0.0,0.02040816326530612,0.02040816326530612
LumkzHMWWwo,SixTONES – BOYZ -Dance Performance Only ver.-,Regular,147.0,1429110,38787,1929,2025-06-02T13:00:38Z,0.94,0.03,0.03,0.06
3FILdQxqlWw,SixTONES【都市伝説ダウトーク】芝居上手は誰!?,Regular,885.0,696686,32867,1196,2025-05-30T13:00:05Z,0.98989898989899,0.0,0.010101010101010102,0.010101010101010102
mzbrWhWXGzw,SixTONES – 15th Single「BOYZ」nonSTop digeST,Regular,459.0,566865,32395,2528,2025-05-27T13:01:16Z,1.0,0.0,0.0,0.0
KvETxjATRJI,SixTONES【北斗持ち込み緊急企画】ジェシーへのベストアンサーは何？,Regular,922.0,1163993,45030,2962,2025-05-23T13:00:41Z,0.9795918367346939,0.0,0.02040816326530612,0.02040816326530612
