video_id,title,video_type,duration_sec,view_count,like_count,comment_count,published_at,jp_ratio,en_ratio,other_ratio,overseas_total_ratio
PYugraNn5ew,大阪ありがとう！#吉澤閑也#Shizu #TravisJapan #stravelers #陰ニモ日向ニモ,Shorts,22.0,131030,10046,459,2026-03-31T11:00:21Z,0.98989898989899,0.0,0.010101010101010102,0.010101010101010102
y-fKuFviRZg,Travis Japan Concert Tour 2026 's travelersOSAKA-JO HALL Day2⚫️⚪️#TravisJapan #stravelers #陰ニモ日向ニモ,Shorts,29.0,144454,10442,96,2026-03-29T13:01:06Z,0.9680851063829787,0.010638297872340425,0.02127659574468085,0.031914893617021274
ENDbf2-7GMs,Travis Japan Concert Tour 2026 's travelersOSAKA-JO HALL Day1⚫️⚪️#TravisJapan #stravelers #陰ニモ日向ニモ,Shorts,28.0,177160,10990,142,2026-03-29T12:00:31Z,0.9484536082474226,0.0,0.05154639175257732,0.05154639175257732
clCEC64i2rU,#松倉海斗 #Machu #陰ニモ日向ニモ 4.15.2026(Wed) 2nd CD Single Release #TravisJapan #ニモニモ,Shorts,17.0,81110,7783,156,2026-03-27T12:01:01Z,0.9696969696969697,0.0,0.030303030303030304,0.030303030303030304
dKiwNtbuRp4,Travis Japan【卓球】球技しようぜ！第三弾🏓　#TravisJapan #トラジャ #卓球 #球技,Shorts,48.0,133011,13222,327,2026-03-27T12:00:52Z,0.97,0.0,0.03,0.03
8Y61mg32Rjg,#松田元太 #Genta #陰ニモ日向ニモ 4.15.2026(Wed) 2nd CD Single Release #TravisJapan #ニモニモ,Shorts,17.0,109491,7378,106,2026-03-26T11:00:10Z,0.9595959595959596,0.010101010101010102,0.030303030303030304,0.04040404040404041
yjfGhOkJcAc,#吉澤閑也 #Shizu #陰ニモ日向ニモ 4.15.2026(Wed) 2nd CD Single Release #TravisJapan #ニモニモ,Shorts,17.0,112330,7048,239,2026-03-24T11:01:46Z,0.97,0.01,0.02,0.03
aMV8KLpuGm0,#川島如恵留 #Noel #陰ニモ日向ニモ 4.15.2026(Wed) 2nd CD Single Release #TravisJapan #ニモニモ,Shorts,17.0,89869,7573,264,2026-03-23T12:00:01Z,0.9393939393939394,0.0,0.06060606060606061,0.06060606060606061
OOUO_vGMIQA,#七五三掛龍也 #Shime #陰ニモ日向ニモ 4.15.2026(Wed) 2nd CD Single Release #TravisJapan #ニモニモ,Shorts,17.0,87496,8387,157,2026-03-22T11:00:38Z,0.9191919191919192,0.0,0.08080808080808081,0.08080808080808081
Gdce5LKGppg,#中村海人 #Umi #陰ニモ日向ニモ 4.15.2026(Wed) 2nd CD Single Release #TravisJapan #ニモニモ,Shorts,17.0,125850,9151,223,2026-03-21T11:00:22Z,0.9795918367346939,0.0,0.02040816326530612,0.02040816326530612
RMipt4VlMCg,#宮近海斗#Chaka #陰ニモ日向ニモ 4.15.2026(Wed) 2nd CD Single Release #TravisJapan #ニモニモ,Shorts,17.0,116726,10186,181,2026-03-20T11:00:51Z,0.96,0.0,0.04,0.04
9hnQQu7Y8Tw,少し控えめに☺️#TravisJapan #陰ニモ日向ニモ #ニモニモ #Mステ,Shorts,22.0,213865,13956,197,2026-03-19T11:25:58Z,0.98989898989899,0.0,0.010101010101010102,0.010101010101010102
vdp5UO2sTWE,あれれ？🤫💚💛#TravisJapan #陰ニモ日向ニモ #ニモニモ #Mステ,Shorts,21.0,231067,14034,258,2026-03-18T11:01:41Z,0.979381443298969,0.0,0.020618556701030927,0.020618556701030927
VeZB4YfmEG4,ティッシュ持ったまま踊る人がいた😂#TravisJapan #陰ニモ日向ニモ #ニモニモ #Ｍステ,Shorts,32.0,205331,13553,263,2026-03-17T11:00:55Z,0.9797979797979798,0.0,0.020202020202020204,0.020202020202020204
xBGErh9YoC8,ニモニモ🪥#TravisJapan #stravelers #陰ニモ日向ニモ #松田元太 #名古屋,Shorts,31.0,142582,11048,272,2026-03-16T11:01:41Z,0.9595959595959596,0.010101010101010102,0.030303030303030304,0.04040404040404041
UArrIJWToCA,次は大阪！🐙#TravisJapan #stravelers #OShanTee #愛知,Shorts,25.0,200184,13189,168,2026-03-15T11:00:54Z,0.9484536082474226,0.020618556701030927,0.030927835051546393,0.05154639175257732
IWCJygquND0,Travis Japan Concert Tour 2026 's travelers日本ガイシホール Day2🪩#TravisJapan #stravelers #OShanTee,Shorts,26.0,170590,10224,122,2026-03-13T13:02:02Z,0.9393939393939394,0.010101010101010102,0.05050505050505051,0.060606060606060615
LnMoTOPPPpE,Travis Japan Concert Tour 2026 's travelers日本ガイシホール day 1🍓#TravisJapan #stravelers #陰ニモ日向ニモ,Shorts,27.0,256460,13423,144,2026-03-13T13:00:44Z,0.9795918367346939,0.0,0.02040816326530612,0.02040816326530612
N6Yec0LrJ1c,Travis Japan【バスケ】球技しようぜ！第一弾🏀　#TravisJapan #トラジャ #バスケ #球技,Shorts,54.0,172299,15288,657,2026-03-13T12:00:43Z,0.97,0.01,0.02,0.03
SQyXEPU1Exc,オフになった瞬間🎶#TravisJapan #陰ニモ日向ニモ #ニモニモ,Shorts,18.0,132273,11098,189,2026-03-09T12:00:48Z,0.9696969696969697,0.0,0.030303030303030304,0.030303030303030304
rgftkOTvIFA,📸#TravisJapan #陰ニモ日向ニモ #ニモニモ,Shorts,17.0,128592,11185,173,2026-03-08T11:01:21Z,0.9696969696969697,0.0,0.030303030303030304,0.030303030303030304
q9ODHVAJcWY,⚫️⚪️#TravisJapan #陰ニモ日向ニモ #ニモニモ,Shorts,17.0,135779,11395,195,2026-03-07T11:01:24Z,0.95,0.0,0.05,0.05
6A8rukdAroc,Travis Japan【ぷよテト】ガチ対決！ぷよぷよ™テトリス®２　#TravisJapan #トラジャ #ぷよテト #ゲーム,Shorts,53.0,170564,13565,362,2026-03-06T12:00:18Z,0.9591836734693877,0.01020408163265306,0.030612244897959183,0.04081632653061224
lNCyq4FZXEk,あれ？元太いない？😂#TravisJapan #陰ニモ日向ニモ #ニモニモ,Shorts,30.0,231198,14161,213,2026-03-06T10:13:35Z,0.9797979797979798,0.0,0.020202020202020204,0.020202020202020204
QiNT3TPHrvo,ちょっとだけチラ見せ👀#TravisJapan #陰ニモ日向ニモ #ニモニモ,Shorts,31.0,136227,12612,340,2026-03-05T11:00:42Z,0.97,0.0,0.03,0.03
vo_DKxx4-zg,公演は間に合ったよね💙🐯#TravisJapan #陰ニモ日向ニモ #ニモニモ #川島如恵留 #松倉海斗,Shorts,34.0,210499,14531,271,2026-03-04T11:01:28Z,0.9696969696969697,0.010101010101010102,0.020202020202020204,0.030303030303030304
a5IsAEGKd_4,ステージの裏で🕺#TravisJapan #踊らなきゃ損 #川島如恵留 #Noel #MENSA,Shorts,22.0,206696,13160,497,2026-03-03T11:00:01Z,0.97,0.0,0.03,0.03
-zwdlfeWnyY,お前ら、踊らなきゃ損だぞ🤣#TravisJapan #踊らなきゃ損 #北海道,Shorts,30.0,195350,14687,285,2026-03-02T11:00:01Z,0.97,0.0,0.03,0.03
M0Hu9CKooI8,俺の？On&on？オレオ？#TravisJapan #陰ニモ日向ニモ #ニモニモ #中村海人,Shorts,11.0,352784,20105,600,2026-03-02T08:00:32Z,0.9897959183673469,0.0,0.01020408163265306,0.01020408163265306
tQKZp4XWDCk,北海道おしゃんてぃ〜#TravisJapan #OshanTee #北海道 #宮近海斗 #七五三掛龍也,Shorts,19.0,154144,12421,273,2026-03-01T11:01:19Z,0.94,0.0,0.06,0.06
daPa-vTj--U,#陰ニモ日向ニモ w/ #Oguri @stkgz #TravisJapan #stkgz #シットキングス,Shorts,33.0,330355,18089,235,2026-02-28T11:01:11Z,0.96875,0.010416666666666666,0.020833333333333332,0.03125
8-QwusZspiw,Travis Japan【予備校開催 第2弾】げんた大暴走！？　#TravisJapan #トラジャ #クイズ #予備校,Shorts,60.0,181759,15484,525,2026-02-27T12:00:24Z,0.9494949494949495,0.0,0.05050505050505051,0.05050505050505051
xBjXkrnaSTY,'陰ニモ日向ニモ' - Performance Video - #TravisJapan #陰ニモ日向ニモ #ニモニモ #stravelers,Shorts,35.0,282164,16213,260,2026-02-27T10:18:45Z,0.98989898989899,0.010101010101010102,0.0,0.010101010101010102
iwQn7pXttuA,'陰ニモ日向ニモ' Solo Dance #Machu ver.⚪️⚫️#TravisJapan #陰ニモ日向ニモ #ニモニモ #松倉海斗,Shorts,30.0,441056,19425,586,2026-02-26T12:01:14Z,0.97,0.0,0.03,0.03
lnm2ZIhmFes,'陰ニモ日向ニモ' Solo Dance #Genta ver.⚪️⚫️#TravisJapan #陰ニモ日向ニモ #ニモニモ #松田元太,Shorts,33.0,431529,16469,379,2026-02-25T12:01:26Z,0.979381443298969,0.0,0.020618556701030927,0.020618556701030927
hrScpeQPjSA,'陰ニモ日向ニモ' Solo Dance #Shizu ver.⚪️⚫️#TravisJapan #陰ニモ日向ニモ #ニモニモ #吉澤閑也,Shorts,29.0,366544,14425,698,2026-02-24T11:01:17Z,0.96,0.0,0.04,0.04
Dz2F7o5Xx18,'陰ニモ日向ニモ' Solo Dance #Noel ver.⚪️⚫️#TravisJapan #陰ニモ日向ニモ #ニモニモ #川島如恵留,Shorts,32.0,307266,14658,447,2026-02-23T11:00:16Z,0.9795918367346939,0.01020408163265306,0.01020408163265306,0.02040816326530612
RUgAPz1Z_Vk,'陰ニモ日向ニモ' Solo Dance #Shime ver.⚪️⚫️#TravisJapan #陰ニモ日向ニモ #ニモニモ #七五三掛龍也,Shorts,31.0,435398,17860,444,2026-02-21T13:00:46Z,1.0,0.0,0.0,0.0
e0g0_YEv3KQ,Travis Japan【ランキング】順位を決めてから何のランキングか考えてみた。,Shorts,46.0,198088,13947,363,2026-02-20T12:01:06Z,0.9896907216494846,0.0,0.010309278350515464,0.010309278350515464
opCiyrY02fc,'陰ニモ日向ニモ' Solo Dance #Umi ver.⚪️⚫️#TravisJapan #陰ニモ日向ニモ #ニモニモ #中村海人,Shorts,32.0,417615,18437,613,2026-02-20T11:01:32Z,0.9896907216494846,0.0,0.010309278350515464,0.010309278350515464
VkUsNus4S2Y,'陰ニモ日向ニモ' Solo Dance #Chaka ver.⚪️⚫️#TravisJapan #陰ニモ日向ニモ #ニモニモ #宮近海斗,Shorts,32.0,455717,21341,828,2026-02-19T10:00:47Z,0.9393939393939394,0.020202020202020204,0.04040404040404041,0.06060606060606061
n2xDi0sbJ5w,'陰ニモ日向ニモ' Solo Dance⚪️⚫️#TravisJapan #陰ニモ日向ニモ #ニモニモ,Shorts,28.0,328842,19107,589,2026-02-18T10:14:11Z,0.9387755102040817,0.0,0.061224489795918366,0.061224489795918366
O9cof2OE4kE,'陰ニモ日向ニモ'🖤🤍#TravisJapan #陰ニモ日向ニモ #ニモニモ,Shorts,33.0,665972,29624,766,2026-02-17T11:00:37Z,0.9484536082474226,0.010309278350515464,0.041237113402061855,0.05154639175257732
RAcWn6u1pxw,「陰ニモ日向ニモ」MV is OUT NOW!! #TravisJapan #陰ニモ日向ニモ #ニモニモ,Shorts,48.0,246651,16740,254,2026-02-17T08:02:00Z,0.9795918367346939,0.0,0.02040816326530612,0.02040816326530612
zzxBlTw3s-c,「陰ニモ日向ニモ」MV is OUT NOW!! #TravisJapan #陰ニモ日向ニモ #ニモニモ,Shorts,32.0,223423,16055,209,2026-02-17T08:01:18Z,0.9696969696969697,0.010101010101010102,0.020202020202020204,0.030303030303030304
NUE0b1kD2d0,「陰ニモ日向ニモ」MV is OUT NOW!! #TravisJapan #陰ニモ日向ニモ #ニモニモ,Shorts,36.0,171422,12629,208,2026-02-17T08:01:17Z,0.98989898989899,0.0,0.010101010101010102,0.010101010101010102
