title,video_type,duration_sec,view_count,like_count,comment_count,published_at,video_id
【JUST！シン日本遺産】# ３をちら見せ「地獄×地獄＝天国？”あの世”気分で朝アクティビティ」続きはTELASAで,Regular,613.0,81880,4583,213,2025-02-07T23:00:02Z,28un3KiRo8g
Travis Japan - 1st CD Single「Say I do / Tokyo Crazy Night」  ~ Limited Edition T Special Trailer~,Regular,101.0,147558,7336,279,2025-02-07T12:01:19Z,tXVLRJT_Hto
Travis Japan【ドッキリ潜入】ちゃか主演ドラマの現場に内緒で行ったらトンデモナイ！,Regular,1107.0,393982,13634,824,2025-02-01T14:30:15Z,fHi6ZuQs8iE
【JUST！シン日本遺産】 # 2 をちら見せ 「天空の駅 鳥の目で見る日本海」続きはTELASA で,Regular,495.0,60823,3868,107,2025-01-31T23:00:29Z,MoI5GyTH9Q0
Travis Japan - 1st CD Single 「Say I do / Tokyo Crazy Night」 UM STORE Edition Special Trailer,Regular,113.0,176846,8416,389,2025-01-31T09:00:16Z,pIt9s5gPhak
Travis Japan【PICO PARK】全クリ目指せ！まったり攻略！あれ？ゲームマスターはいずこに？,Regular,2301.0,268826,8772,820,2025-01-25T12:00:45Z,XBaNyWagoEk
【JUST！シン日本遺産】# １をちら見せ「最強パワースポット！？”人生が変わる″奇跡の島」続きはTELASAで,Regular,527.0,85369,5849,285,2025-01-24T23:00:06Z,4B2E29XXEm0
Travis Japan【総評カルタ】爆速で取っていくカルタ王が降臨！新たな才能開花の予感👀,Regular,1053.0,407317,13257,1022,2025-01-18T12:00:01Z,1ioGeIrflVw
Travis Japan【コラボ】同郷!?のＵ字工事さんと立ち食いそばを食べまくる！！後編,Regular,555.0,195969,8392,786,2025-01-11T12:00:03Z,3_j06XBQJ9k
Travis Japan【運勢占い】ゲッターズ飯田さんの占いで2025年の運勢みてみたよ！,Regular,1223.0,380443,12298,433,2025-01-04T12:01:14Z,zHdK4na9pH8
Travis Japan【あけおめ】恒例の2025年にやりたいこと大発表🎍,Regular,528.0,270705,13842,1003,2025-01-01T02:00:08Z,ExMIpNnUY1o
Travis Japan【特別試写】ライオン･キングの世界へ！げんたがTigerからLionに！？,Regular,1738.0,250162,10384,576,2024-12-28T12:00:20Z,GgDc5tS9nVk
Travis Japan【クリプレ交換会🎄】笑えよっ！クリスマスは！！みんなで交換会なんだぜ🧑‍🎄,Regular,1649.0,897501,19342,1143,2024-12-21T12:00:35Z,Q1AduYbjVHg
Travis Japan【ニューヨークVlog】プライベートタイムを自撮りでお届け♪,Regular,1538.0,436923,12611,902,2024-12-14T12:01:00Z,foatHZhYbBY
Travis Japan【はぁって言うゲーム】ついに僕らの演技力を見せる時が来たぜい！,Regular,1353.0,411974,12998,918,2024-12-07T12:00:11Z,AJNi9_viHsQ
Travis Japan【徹底解説】2ndアルバムを解説しながらチャットに参加しちゃうぞ！,Regular,1335.0,205948,10947,1230,2024-12-05T12:00:06Z,xl6HVnTLpOU
Travis Japan - 'BO$$Y' Music Video,Regular,221.0,6833565,45690,11847,2024-12-03T15:00:07Z,9PrZ4qCjQ3g
Travis Japan【ディズニーランド 後編】今回も食べて遊んで大はしゃぎ🤣LA Vlog🇺🇸,Regular,1118.0,515896,14312,1022,2024-11-30T12:00:41Z,W4wH245GPFM
Travis Japan 'VIIsual' -Special Teaser-,Regular,411.0,217641,10771,906,2024-11-25T08:00:10Z,Fr-hB66dS8g
Travis Japan【ディズニーランド 前編】夢の国で大はしゃぎ😆げんたサンクス💙LA Vlog🇺🇸,Regular,1001.0,686570,17842,1287,2024-11-23T12:00:52Z,kvF8Uaev1Vc
Travis Japan 'VIIsual' Limited Edition J -Special Movie Teaser-,Regular,249.0,111192,8239,626,2024-11-22T10:00:29Z,W_1oYq7_9Bc
Travis Japan【中村海人の相関図】㊗️映画公開🎉 なので人間関係も大公開！,Regular,1363.0,478335,14743,1146,2024-11-16T12:01:01Z,jOeNwRL8kbc
Travis Japan 'VIIsual' Limited Edition T -Special Movie Teaser-,Regular,242.0,128909,8369,425,2024-11-15T12:00:19Z,BEUp6KxnfFY
Travis Japan【スマブラ】来たる決戦に向け４人で秘密の特訓しちゃうぞ！,Regular,1379.0,341201,9997,770,2024-11-09T12:00:32Z,P7JcvjEBrHc
Travis Japan 'VIIsual' Fan Club Exclusive Edition - Special Movie Teaser -,Regular,313.0,165939,9957,703,2024-11-08T12:01:11Z,t3MsMv4P5dU
Travis Japan 'Fly Higher' ANIME MUSIC VIDEO,Regular,92.0,270211,9255,793,2024-11-06T09:00:11Z,8eb4cMb0VmU
Travis Japan -【2nd Anniversary YouTube LIVE】-'Fly Higher' Performance Video-,Regular,210.0,1103463,12759,919,2024-11-03T11:00:08Z,E47zGucS8SM
Travis Japan -【2nd Anniversary YouTube LIVE】-'Crazy Crazy' Performance Video-,Regular,204.0,659260,12762,586,2024-11-03T11:00:02Z,4wNjJN0zsVg
Travis Japan【2nd Anniversary YouTube LIVE】Talk Section,Regular,2320.0,213394,8001,473,2024-11-03T10:59:57Z,AVkKOBkScvs
Travis Japan【学力クイズ】勉学の秋！なら、おバカ王を決めてしまおうか♪,Regular,1675.0,1123071,20193,1546,2024-11-02T12:00:19Z,8dHrV6bXNSc
Travis Japan【ストラックアウト】チーフMGにプチ爆発！不満話で大爆笑！？,Regular,1574.0,733438,16377,1586,2024-10-26T12:00:59Z,jS-7n7YdJLY
Travis Japan【お絵描きバトル】しろくまってこんなだった？迷作を見極め！,Regular,1522.0,298509,11981,1833,2024-10-22T09:00:43Z,j3tVambD0pg
Travis Japan - 'Crazy Crazy' Music Video,Regular,203.0,6794000,52401,13996,2024-10-21T09:00:07Z,c6z5aJUECTg
Travis Japan【謎解き】頭フル回転でBrain Tigerを助けるぞい！,Regular,1290.0,429653,13605,1103,2024-10-19T12:01:06Z,qAR91HMyQBA
Travis Japan【宮近爆誕祭】27歳リーダーのポテンシャルを探る！宮近ベガス第3弾💰,Regular,1226.0,455792,12743,1051,2024-10-12T12:00:43Z,_MvFjxWZqz4
Travis Japan【ぷち密着】サマソニ バンコク2024のウラ側を見せちゃうぞ！,Regular,808.0,239773,10824,830,2024-10-05T12:00:37Z,V73uNAjkPCk
Travis Japan【激ウマバトル】あの企画やったら満足過ぎて奇跡も起きた！,Regular,1794.0,1103692,19466,1855,2024-09-28T12:00:21Z,DflbwRZ1KJk
Travis Japan【吉澤閑也クイズ】大変だ！おしゃべりモンスターが襲ってきた💛,Regular,1819.0,812569,15083,1852,2024-09-21T12:00:33Z,Sn0ezB477Vw
Travis Japan【バンコクVlog】ぶらぶら～っと気ままに散策するのだ！,Regular,1146.0,434705,13135,1105,2024-09-14T00:04:36Z,jBPs7dnsuLs
Travis Japan【新ダンス企画】足音だけでシンクロ出来るのか!?,Regular,1558.0,1925281,34951,3819,2024-09-07T12:00:12Z,7J6vUDSJJvI
Travis Japan【台湾Vlog】お仕事もありつつ台湾を楽しんだのだ！,Regular,1535.0,636359,16380,1479,2024-08-31T12:00:56Z,kb1UQpKxfJo
Travis Japan【FAMILY CLUB.STORE グローバル】㊗️サポーター就任！なので台湾行ってみた！,Regular,383.0,167219,8986,527,2024-08-24T12:00:08Z,838FRgERu38
Travis Japan【Blu-ray & DVD発売記念】メンバーの裏の顔を匿名でタレコミ！,Regular,1962.0,465400,13305,974,2024-08-17T12:00:35Z,XBmqjEaFFBs
Travis Japan【完全爆弾解除マニュアル】ゲームでケンカ勃発！？,Regular,1763.0,520625,14016,978,2024-08-10T12:00:32Z,Na-w8lL4cvM
‘Travis Japan Concert Tour 2024 Road to Authenticity' Solo Dance Scenes,Regular,90.0,185791,9310,459,2024-08-09T09:00:50Z,l-gHPj2UM80
Travis Japan【衝撃告白】松田元太ってこんな男です...クイズで伝われ！元太の魅力💙,Regular,1396.0,978568,19739,1264,2024-08-03T12:00:42Z,cgBVxUppWjU
'Travis Japan Concert Tour 2024 Road to Authenticity'  Highlights from All Bonus Discs,Regular,275.0,167742,8602,314,2024-08-02T09:00:36Z,WfeKsmPjmeQ
Travis Japan【童謡で踊ってみた】お待たせ！あの曲に本気ダンス４,Regular,1084.0,613507,19376,2029,2024-07-27T12:00:42Z,ez50PuHso6A
'Travis Japan Concert Tour 2024 Road to Authenticity' Bonus Disc Trailer (Limited Edition),Regular,338.0,182091,9649,495,2024-07-26T09:00:48Z,pYyZDV4klcw
Travis Japan【Talk With Travis Japan】2024年7月20日から僕らとおしゃべりしようぜ♪,Regular,1301.0,393291,12194,917,2024-07-20T12:00:45Z,mc9Lj60NoOo
'Travis Japan Concert Tour 2024 Road to Authenticity'  Bonus Disc Trailer (Limited Press Edition),Regular,220.0,174603,9413,411,2024-07-19T09:00:36Z,YVMD97faA30
Travis Japan【NGワード】新潟→東京🚗 「〇〇〇〇」って言わせるのメッチャむずい😕,Regular,1178.0,412940,13160,754,2024-07-13T12:00:27Z,VpWW8OKuDLQ
'Travis Japan Concert Tour 2024 Road to Authenticity' Trailer,Regular,417.0,293325,13566,1220,2024-07-12T09:00:33Z,Um6SFD2LwLA
Travis Japan【しめ持ち込み企画】もんじゃ焼きで近況報告会！俺のヘラさばきを見よ🐥,Regular,1883.0,1095385,20371,1952,2024-07-06T12:00:58Z,rq513f4whgM
Travis Japan【Ｍステ当日🎤】ビリー・アイリッシュにおみやげを買う🎎,Regular,839.0,243247,10617,882,2024-06-29T11:45:02Z,XbTcVr0r8E8
Travis Japan【ULTIMATE CHICKEN HORSE】打倒うみ🎮 何がなんでも1番になってやる!!!!,Regular,1424.0,515200,14092,1249,2024-06-22T12:00:26Z,JUtcslTiV4Q
Travis Japan 'Sweetest Tune' - Dance Practice -（Live Stream）,Regular,295.0,1466904,33254,3059,2024-06-15T13:41:39Z,3egTS0WCldM
Travis Japan - 'Sweetest Tune' Music Video,Regular,206.0,11069484,63325,19291,2024-06-10T12:30:06Z,He4vxbXLjho
Travis Japan【ワンナイト人狼】第4弾🐺 新潟→東京🚎 帰りの車内も壮絶なダマしあい！,Regular,1367.0,436060,12690,1173,2024-06-08T12:00:05Z,3hr8RUF8S7U
Travis Japan【質問回答】コンサート直後に答えちゃってもいいですか？,Regular,1117.0,465717,14094,1530,2024-06-01T12:00:22Z,O0RixXRCj_s
Travis Japan - ‘Sweetest Tune' Teaser (from recording scenes),Regular,106.0,410461,14955,1307,2024-05-25T13:30:02Z,3hluh0YAF6M
Travis Japan【あるある】○○は○○しがち！今だから言っちゃうメンバー本当の姿!?,Regular,1558.0,1116791,18435,1236,2024-05-25T12:00:16Z,K11y1bUpWR0
Travis Japan - 'Sweetest Tune' - Performance Video -,Regular,165.0,4983721,41114,6107,2024-05-18T13:30:12Z,WHIDCjvXP6Y
Travis Japan【河合郁人】夢のコラボが実現! 河合くんがTJダンス踊ってくれるってよ!!,Regular,1440.0,599429,14609,1237,2024-05-18T12:00:42Z,e5D311FpA0s
Travis Japan World Tour 2024 'Road to A' -Official Teaser(full ver.)-,Regular,69.0,106355,6866,511,2024-05-13T16:00:02Z,aVcPw6wax7E
Travis Japan World Tour 2024 'Road to A' -Official Teaser-,Regular,69.0,105044,8818,946,2024-05-12T07:00:06Z,DKD5B2M_kkE
Travis Japan【大喜利】ボケを見て誰のか当てろ！わかりそうでわからないぞ🧐,Regular,1182.0,349479,10868,650,2024-05-11T12:00:43Z,lo9aQkmK3ZU
Travis Japan【北海道】お食事会でやらかし話を大暴露！これはヤバいって！！,Regular,1231.0,843986,17847,2432,2024-05-04T12:00:26Z,UTAIlbB2fBQ
Travis Japan【ゲスクラブ】メンバーの答えを推測せよ!!って何それ! ムズすぎ,Regular,1227.0,392053,11251,896,2024-04-27T12:00:43Z,p2hUSUORVI4
Travis Japan【学力クイズ】メンバー全員参戦！ついにグループ内順位が…,Regular,1448.0,1049857,18704,1616,2024-04-20T12:00:45Z,p0Jd8QbTBxo
Travis Japan【花見】桜の名所を散策！🌸満開のハズが…ちょ、ミスりました,Regular,885.0,283700,12021,1105,2024-04-13T12:00:53Z,u7dk6YKAyiw
Travis Japan - ‘T.G.I. Friday Night Japanese ver.' - Dance Video -,Regular,238.0,657900,19827,2372,2024-04-12T11:30:14Z,VNP29CcWTUU
Travis Japan【1000円自販機】夢を掴み取る時がきたぜぃ！,Regular,1163.0,508081,14902,1421,2024-04-06T12:00:16Z,LJ-n9euyb4k
Travis Japan【夢叶う】ちゃかとまちゅの夢が動物園で現実に!?🐯,Regular,1210.0,466238,14699,1322,2024-03-30T12:00:44Z,pl242XlOJ7o
Travis Japan - ‘T.G.I. Friday Night’ -Behind-the-scenes-,Regular,415.0,245513,13279,883,2024-03-29T11:30:33Z,odQNXvrUloM
Travis Japan【デカ盛り】大食い企画第４弾。総重量５kgの名古屋メシを完食せよ!!,Regular,1459.0,1483647,22851,1830,2024-03-23T12:00:04Z,2k0EkHeMaG8
Travis Japan - ‘T.G.I. Friday Night’ - Dance Practice Day-1 -,Regular,221.0,1439394,26820,3562,2024-03-22T11:30:05Z,BNuH5oxVjaQ
Travis Japan - ‘T.G.I. Friday Night’ Music Video,Regular,216.0,8461879,48567,20264,2024-03-18T09:30:08Z,GUXe0ACJRHI
Travis Japan【寝起きドッキリ】起きた瞬間モノボケ！リベンジを誓ったアノ人は…,Regular,1210.0,820180,20897,1679,2024-03-16T12:00:40Z,eoJmGRpvEIE
Travis Japan【しりとり】LAのマーケットでお買い物！ワから始まる物って!?,Regular,942.0,276642,10765,644,2024-03-09T12:00:10Z,A2BQVeMDOAE
Travis Japan【大食い】LA人気バーガーを40個食べ尽くせ!!,Regular,1013.0,972643,19901,1806,2024-03-02T12:00:51Z,zMIDFI3mKZ0
Travis Japan【プライベートカラオケ】自分たちの曲がカラオケに!!もう歌うしかないでしょ🎤,Regular,1722.0,1075758,25735,2918,2024-02-24T12:00:47Z,kha30uBACGo
Travis Japan - ‘T.G.I. Friday Night’ -Performance Video-,Regular,165.0,1233679,24374,4754,2024-02-22T08:00:34Z,mE99iAUDQ_Q
Travis Japan - ‘Okie Dokie!’  -Dance Practice-,Regular,215.0,855805,22615,2491,2024-02-20T12:00:02Z,12LmH7uRPXs
Travis Japan - ‘LEVEL UP (Sam Feldt Remix)’  -Dance Video-,Regular,171.0,1473598,31400,5629,2024-02-19T09:30:05Z,KSutlP906q4
Travis Japan【絵文字だけで出会えるか!? in LA】🏝️🎨🎅で運命の出会い…,Regular,1187.0,615883,14922,1092,2024-02-17T12:00:02Z,31MG5uHduek
Travis Japan  - ‘99 PERCENT’  Eng Ver. -Dance Video-,Regular,210.0,1513812,26756,2585,2024-02-12T10:00:09Z,HF4-ERcwr-Y
Travis Japan【USAで朝食】思い出のホットドッグ店でLAのエモトーク🌭,Regular,839.0,303863,11349,709,2024-02-10T12:00:46Z,jGCv2irQr9U
"Travis Japan - D.U.N.K. (KYOCERA DOME OSAKA Dec.3, 2023 DAY2)",Regular,1156.0,1676497,31272,2526,2024-02-04T09:00:47Z,yuF4dqwBsq8
Travis Japan【衣装コーデ】LAの人気古着屋さんで衣装選び！,Regular,1078.0,493610,13362,1107,2024-02-03T12:00:01Z,14129e-DgrU
Travis Japan - 'Okie Dokie!' - Dance Video -,Regular,211.0,651233,17941,1151,2024-01-28T12:00:34Z,cDEIrPJU0Bw
Travis Japan【胸キュン人狼】世界の言葉で愛をささやきます❤️,Regular,1402.0,403542,0,904,2024-01-27T12:00:42Z,gF2j7B3ioC4
Travis Japan【Kis-My-Ft2コラボ】鍋パで衝撃トーク!アレが一番高いメンバーって…,Regular,861.0,379813,14183,717,2024-01-20T12:00:49Z,swWV258qZaU
Travis Japan - Okie Dokie!［Travis Japan  Concert Tour 2024  Road to Authenticity］,Regular,165.0,541153,0,955,2024-01-14T08:00:35Z,y6bHvUK8GHs
Travis Japan【Kis-My-Ft2コラボ】松阪牛争奪! 結局みんなでカーニバルだぁああ,Regular,1435.0,461553,16160,1364,2024-01-13T12:00:23Z,Hkk1pvJvnY0
Travis Japan - JUST DANCE!［Travis Japan  Concert Tour 2024  Road to Authenticity］,Regular,143.0,582403,0,1092,2024-01-13T08:00:14Z,IR3pEGOBeUk
Travis Japan【まったり旅】寂しいおしゃべりモンスターが登場！ってどういうこと？ 2/2,Regular,1162.0,512565,0,945,2024-01-06T12:00:34Z,YM1_qyIJ8cM
Travis Japan - To all our fans around the world.,Regular,118.0,133274,0,489,2024-01-04T03:01:00Z,vbaZ-MjPt1Y
Travis Japan -「世界中の心を躍らせよう、ここ日本から。」,Regular,118.0,165969,0,775,2024-01-04T03:00:15Z,V114BLfZ9JY
Travis Japan【メンバー直伝】コンサートを100倍楽しむ８つの方法 伝授しちゃいます♪,Regular,1133.0,313183,0,792,2024-01-03T03:00:16Z,b58JGy7PUQc
Travis Japan【2024あけおめ】新春恒例！年始のご挨拶🎍,Regular,568.0,153385,0,702,2024-01-01T02:00:16Z,cgvGZXQaJyU
Travis Japan【まったり旅】自由気ままに横須賀ドライブ♪ 1/2,Regular,1525.0,891170,0,1274,2023-12-30T12:00:16Z,EH2Rec_Z9jY
Travis Japan【電撃訪問】1stアルバム発売前日にCDショップ巡りで大はしゃぎ！,Regular,731.0,196685,0,768,2023-12-23T12:00:14Z,J9fac9zgDWA
Travis Japan - 'LEVEL UP' Music Video,Regular,178.0,3778840,0,3489,2023-12-21T10:00:09Z,G44SwQzaY8k
Travis Japan - 'Okie Dokie!' Music Video,Regular,214.0,6008535,0,7715,2023-12-19T15:00:11Z,gFHIy-yAtl0
Travis Japan【工場見学】Road to A発売記念♪あなたの手に届くかも…！？,Regular,934.0,206079,0,1023,2023-12-16T12:00:04Z,2bPovklxgPo
Travis Japan - 'Road to A' -Special Teaser-,Regular,374.0,161074,0,1116,2023-12-13T10:30:08Z,RaXdLFw7yTY
Travis Japan - 'Road to A' Limited Edition J -Special Teaser-,Regular,168.0,113748,0,643,2023-12-09T12:30:04Z,5Ut3Wn-kxwc
Travis Japan【徹底解説】1st アルバム｢Road to A｣が出るってよ!!!!,Regular,873.0,193191,0,904,2023-12-09T12:00:45Z,ojUolXsdHYo
Travis Japan - ‘LEVEL UP’ -Short ver.-,Regular,73.0,962119,0,2292,2023-12-02T12:00:12Z,LDd6LQ3YlIY
Travis Japan【３分クッキング】たまご料理王に俺はなる！！2/2,Regular,1010.0,473483,0,854,2023-11-25T12:00:02Z,1A58Aq7P38c
Travis Japan - 'Road to A' Limited Edition T -Special Movie Teaser-,Regular,155.0,115205,0,299,2023-11-22T10:30:23Z,l3wFN8D-acc
Travis Japan【３分クッキングで秘伝の炒飯登場】たまご料理王に俺はなる〜1/2〜,Regular,904.0,535455,0,1036,2023-11-18T12:00:02Z,1rYqoGPy2eI
Travis Japan - 'Road to A'  Fan Club Exclusive Edition -Special Movie Teaser-,Regular,406.0,162486,0,780,2023-11-17T11:00:07Z,6pylTW47ryA
Travis Japan【真のおバカ王が決まる】因縁の学力対決…コイツら凄えっす!,Regular,1317.0,1543235,0,1868,2023-11-11T12:00:23Z,WvNuSy165q0
Travis Japan【㊗️デビュー１周年】無音ダンスで奇跡の瞬間を魅せる🕺,Regular,1252.0,1439891,0,1803,2023-11-04T11:30:30Z,m2EoVyW-xdk
Travis Japan【㊗️デビュー１周年記念生配信】みんなで一緒に乾杯しよ🎉,Regular,4446.0,377711,0,696,2023-11-01T10:00:41Z,lgi419O6Euc
Travis Japan【京本会】SixTONESさんとコラボかな？ついにYouTube進出!!だけど… 1/2,Regular,1119.0,1081400,0,2301,2023-10-24T12:00:25Z,UzscJR2xMwk
Travis Japan【台北フォトバトル～完結編】なぜか台湾の警察に…またまたアイツが大ピンチ,Regular,1136.0,292578,0,948,2023-10-21T12:00:37Z,hxlsm5rdYMw
Travis Japan【台北フォトバトル～02】全財産落としちゃいました💦,Regular,1000.0,321559,0,1014,2023-10-14T12:00:00Z,-aN8G7d-8Ts
Travis Japan【台北フォトバトル～01】海外の地下鉄って難しいよね 笑,Regular,1108.0,332764,0,1336,2023-10-07T12:33:00Z,pCsP6_pNIrY
Travis Japan【利きフルーツin台湾】見たこともないトロピカル果実が登場🍌,Regular,1087.0,350859,0,942,2023-09-30T12:00:06Z,A1dUGk13Hfc
Travis Japan【台湾の人気朝食🍴食べ尽くせ】絶品の人気メニューベスト７,Regular,1034.0,427896,0,836,2023-09-23T12:00:10Z,AUMTCy7oe5o
Travis Japan - ‘99 PERCENT’ -Dance Video- 99 sec.,Regular,99.0,2072027,0,7688,2023-09-21T10:00:10Z,1J85HLNvoWI
Travis Japan【こだわりベスト３発表】好きな女の子の仕草は？,Regular,1376.0,663026,0,1066,2023-09-16T12:00:07Z,An5oe8GSPsI
Travis Japan【メッセージ早打ち王】そんな感じでメール打つの!?,Regular,1141.0,464152,0,1024,2023-09-09T12:00:03Z,3A1JWv_2atk
Travis Japan - Turn Up The Vibe［Travis Japan Debut Concert 2023 THE SHOW～ただいま、おかえり～］,Regular,210.0,827237,0,1733,2023-09-08T11:30:02Z,22alVScGJFc
Travis Japan【裏側を初出し】デビューコンサートのエピソード祭り,Regular,1136.0,338238,0,914,2023-09-02T12:00:10Z,HPBxlnyC9Z0
Travis Japan【コーデ対決2023】ずぶ濡れ注意!? 俺が夏のおしゃれ王だ!!,Regular,863.0,502491,0,1169,2023-08-26T12:00:24Z,XsQI-197LlU
「Travis Japan Debut Concert 2023 THE SHOW～ただいま、おかえり～」発売記念生配信！,Regular,3895.0,311511,0,454,2023-08-19T13:15:31Z,KRNCTZeTTvE
Travis Japan - Swing My Way［Travis Japan Debut Concert 2023 THE SHOW～ただいま、おかえり～］,Regular,207.0,2594011,0,4194,2023-08-19T13:00:09Z,qzHPFnFzpE8
Travis Japan【ガチダンスバトルに参戦🕺】海人と如恵留が参戦！,Regular,514.0,353786,0,1190,2023-08-13T12:00:31Z,SyL6qePWzJw
Travis Japan【七五三掛の相関図】松倉との確執が…笑,Regular,1107.0,831233,0,1158,2023-08-12T12:00:27Z,e3CYtFYQc1Q
Travis Japan【神級盛れ写真】プリントシール機で撮っちゃうのだ！,Regular,838.0,618124,0,1527,2023-08-05T12:00:12Z,KBJ3YfAPemo
Travis Japan - 'Candy Kiss' - Dance Practice Day-1 - Full ver.,Regular,204.0,529966,0,880,2023-08-04T09:00:02Z,1-TXK00Ib7U
Travis Japan【水上アスレチック】５年ぶり…失敗しないんです俺たち!!,Regular,1060.0,972697,0,1558,2023-07-29T12:00:45Z,rjDZ8G2eUPk
「Travis Japan Debut Concert 2023 THE SHOW～ただいま、おかえり～」特典映像Digest,Regular,147.0,164185,0,581,2023-07-29T09:00:25Z,po-5rvc0FBo
「Travis Japan Debut Concert 2023 THE SHOW～ただいま、おかえり～」Digest Movie,Regular,247.0,497422,0,1180,2023-07-25T10:00:08Z,AIqwlB5Gs00
Travis Japan【因縁の対決】まちゅvsしめ…ついに決着が!!??,Regular,684.0,403359,0,892,2023-07-22T12:00:04Z,7GJLKquyde8
Travis Japan - 'Candy Kiss' -Dance Practice-,Regular,205.0,914376,0,1661,2023-07-16T12:00:37Z,oSrKi7W8nXA
Travis Japan【やらかし注意】リーダーちゃかがヤっちまいます 笑笑,Regular,917.0,794906,0,1182,2023-07-15T12:54:00Z,6bMXP5oRcOo
Travis Japan【新感覚ゲーム「ニゲキル」】猛獣から全力で逃げろ!!,Regular,1331.0,493273,0,1082,2023-07-08T12:00:45Z,vkxESEr6bIg
Travis Japan - 'Candy Kiss' -Dance ver.-,Regular,201.0,6442218,0,2147,2023-07-07T13:30:21Z,ndxENvHd6I4
Travis Japan - 'Candy Kiss' Release Party,Regular,1306.0,254963,0,495,2023-07-03T09:18:30Z,ccxt1F13k9g
Travis Japan - 'Candy Kiss' Music Video,Regular,249.0,11311314,0,12100,2023-07-02T15:00:07Z,9tZmObfsfls
Travis Japan【名字交差点ドライブバトル】俺たちはいつもガチ！ちゃかとしめがバトル編,Regular,870.0,337953,0,848,2023-07-01T12:00:15Z,LA4fWhrvKRY
Travis Japan【名字込みの交差点を探せ】七五三掛フィーバーで勝利を確信編,Regular,877.0,398936,0,1171,2023-06-24T12:00:32Z,XOt_amQ7kzA
Travis Japan - ‘Keep On Smiling’ -Memories Montage-,Regular,106.0,475355,0,1568,2023-06-18T09:00:02Z,4T6e6FDu8V0
Travis Japan【松倉海斗の相関図】トリプルカイト㊙️話,Regular,877.0,700110,0,974,2023-06-17T12:00:08Z,CdK5VX8rvbc
Travis Japan - 'Still on a journey' -Dance Video-,Regular,189.0,1196818,0,3228,2023-06-14T13:00:24Z,K4fgZMGEBkg
Travis Japan【AMONG US】リベンジプレイ！信じてくれ〜!!,Regular,1218.0,752645,0,1168,2023-06-10T12:00:25Z,fPGLcBOd_v8
Travis Japan - ‘Charging!’ -Lyric Video-,Regular,225.0,1098921,0,1409,2023-06-05T03:00:13Z,coXsXMrAw_I
Travis Japan【大食いチャレンジ】回転寿司を食い尽くせ!!,Regular,1164.0,2390487,0,2646,2023-06-03T12:00:03Z,5OAJ5gs2jkg
Travis Japan - 'Moving Pieces EP' Digest,Regular,116.0,122104,0,679,2023-05-30T03:00:08Z,InUhS-G24Jk
Travis Japan【げんたベガス】これが最年少メンバーの実力…いやバラエティ力 笑,Regular,1236.0,515816,0,933,2023-05-27T12:00:38Z,pevHdKAOusA
Travis Japan - 'Moving Pieces'  -Dance Practice-,Regular,177.0,1286050,0,2614,2023-05-26T10:30:18Z,_l9-XviFots
Travis Japan【ダンスゲームで勝負】世界レベルで踊れ！,Regular,1297.0,729670,0,1351,2023-05-20T13:00:00Z,-yNhhHCrve8
Travis Japan - 'Moving Pieces' -Dance ver.-,Regular,173.0,814701,0,2343,2023-05-19T09:00:01Z,-EP68ZsEX-M
Travis Japan - 'Moving Pieces' - Behind-the-scenes -,Regular,172.0,162360,0,540,2023-05-18T13:00:45Z,yJZglQO_abI
Travis Japan - 'Moving Pieces' Music Video,Regular,186.0,14702449,0,12515,2023-05-15T13:00:06Z,c10aEyfEChM
Travis Japan【宮近海斗の相関図】なぜか大先輩がやって来た!!,Regular,1082.0,938626,0,1449,2023-05-13T12:00:24Z,_bLg0GUX0t4
Travis Japan【ゲレンデ飯】少数派グルメで天国と地獄!?,Regular,1007.0,402197,0,1216,2023-05-06T12:00:25Z,enIP79jMNC4
Travis Japan【トキメキ注意】ゲレンデで胸キュン選手権💜,Regular,1248.0,508484,0,2762,2023-04-29T12:00:45Z,uOPu0L5jT7Y
Travis Japan【雪合戦で世界を目指す！】本気で挑みます!!,Regular,1097.0,318415,0,1336,2023-04-22T12:00:42Z,vg8Sdxv22ys
Travis Japan【巨大雪だるま⛄️】初ゲレンデで協力作業…なのに❗️,Regular,775.0,547759,0,1966,2023-04-15T12:00:03Z,5AFQAUOkbmU
Travis Japan【お土産No.1決定戦】誰が一番良いセンス？,Regular,721.0,348028,0,1112,2023-04-08T12:00:06Z,6FdQepAd8VA
Travis Japan【デビューコンサート】ウラ側全部語ります！,Regular,1078.0,336181,0,1230,2023-04-01T12:00:13Z,FihSPf1O8ic
『Travis Japan -The untold story of LA-』本編＆特典Digest,Regular,91.0,119045,0,344,2023-03-28T08:00:13Z,VSlxVjHxcyU
Travis Japan【寝起きドッキリモノボケ】デビューコン中の早朝に突撃！,Regular,1126.0,1084409,0,2375,2023-03-25T12:00:41Z,wUwpJcU_Wz0
Travis Japan【癒しの1泊2日ドライブ旅】寝起きダンスでフィナ～レ!!,Regular,943.0,615817,0,1997,2023-03-18T12:00:18Z,S2wvMuGeA-M
『Travis Japan -The untold story of LA-』特典映像Digest,Regular,99.0,197921,0,608,2023-03-15T12:30:07Z,E0snFhWilsY
Travis Japan【癒しの1泊2日ドライブ旅】まるで修学旅行の夜〜モノボケ人狼!!,Regular,1259.0,509876,0,1040,2023-03-11T12:00:34Z,hSKsL60ZYsY
